iter	RMSE
5275	0.009998962056
5276	0.009996833217
5277	0.009993825173
5278	0.009989418675
5279	0.009985940737
5280	0.009981930358
5281	0.009978986881
5282	0.00997719509
5283	0.009975101001
5284	0.009970854662
5285	0.009968033518
5286	0.009966001074
5287	0.009961553808
5288	0.009959273949
5289	0.009956059504
5290	0.009954558752
5291	0.009952114281
5292	0.009949410644
5293	0.009946571649
5294	0.009944656015
5295	0.009943203862
5296	0.009939240453
5297	0.009936100314
5298	0.009932830328
5299	0.009932611769
5300	0.009929746646
5301	0.009928837999
5302	0.009925621008
5303	0.009923924994
5304	0.009921209755
5305	0.009916854863
5306	0.009915015864
5307	0.009914766802
5308	0.009911058987
5309	0.009908272053
5310	0.009905914961
5311	0.009905702645
5312	0.009902370086
5313	0.009898733173
5314	0.009894764551
5315	0.009889408731
5316	0.009886078015
5317	0.009885354022
5318	0.009882193097
5319	0.009880776606
5320	0.009878812699
5321	0.009876283571
5322	0.009876034279
5323	0.009872750305
5324	0.009872048509
5325	0.009871839936
5326	0.009867304125
5327	0.009864162475
5328	0.009863917008
5329	0.009861612371
5330	0.009857713028
5331	0.00985553389
5332	0.009853236621
5333	0.009851002373
5334	0.009849323391
5335	0.0098484036
5336	0.009847499895
5337	0.009842564574
5338	0.00984050556
5339	0.009837241014
5340	0.009833051943
5341	0.009832806755
5342	0.009829126291
5343	0.009826085819
5344	0.009825834456
5345	0.009824403132
5346	0.009823096658
5347	0.009820970658
5348	0.009817877432
5349	0.009814256265
5350	0.00981114474
5351	0.009808823032
5352	0.009806083383
5353	0.009802126722
5354	0.009800684459
5355	0.009796911917
5356	0.009793414716
5357	0.009793170488
5358	0.009789788858
5359	0.009785809625
5360	0.009781347538
5361	0.009779809846
5362	0.009776130908
5363	0.009773390547
5364	0.009772934969
5365	0.009771549097
5366	0.009769222159
5367	0.009765398696
5368	0.009762792498
5369	0.009759369922
5370	0.009755771756
5371	0.009753618317
5372	0.009750073434
5373	0.009748935814
5374	0.009746266604
5375	0.009743556453
5376	0.009743316544
5377	0.009741613367
5378	0.009737455399
5379	0.009734517073
5380	0.009733112814
5381	0.009730757833
5382	0.009730532614
5383	0.009729124172
5384	0.009725135957
5385	0.009720589013
5386	0.009715804935
5387	0.009711931625
5388	0.009708656431
5389	0.009705980956
5390	0.009704171926
5391	0.00970282082
5392	0.009700690735
5393	0.009699188316
5394	0.009696786948
5395	0.009696577565
5396	0.009694395314
5397	0.009693492239
5398	0.009688707065
5399	0.009685536655
5400	0.009684101431
5401	0.009680831122
5402	0.009679229123
5403	0.009677781836
5404	0.009674858234
5405	0.009672764876
5406	0.009667451467
5407	0.009664575723
5408	0.009660946509
5409	0.009658293537
5410	0.009656752387
5411	0.009653446426
5412	0.009652311815
5413	0.009649744523
5414	0.009646456877
5415	0.009643181477
5416	0.009640233858
5417	0.009639457986
5418	0.009638387886
5419	0.009636165344
5420	0.009632966573
5421	0.009631152406
5422	0.009630922941
5423	0.0096278343
5424	0.009623840803
5425	0.009621129074
5426	0.009617299576
5427	0.009614239673
5428	0.009613132996
5429	0.009609549713
5430	0.009607830686
5431	0.009604060194
5432	0.009599812272
5433	0.009598163426
5434	0.009596811304
5435	0.009593807007
5436	0.009590888583
5437	0.009588142666
5438	0.009584757985
5439	0.009582732118
5440	0.009582549564
5441	0.009581212191
5442	0.009578609738
5443	0.009575551564
5444	0.009572835333
5445	0.009569164746
5446	0.00956695036
5447	0.009563198268
5448	0.009561743868
5449	0.009558474512
5450	0.009557027408
5451	0.009554950865
5452	0.00955274456
5453	0.009550802257
5454	0.009549639952
5455	0.009546121246
5456	0.00954440028
5457	0.009541628243
5458	0.009540525822
5459	0.009536292454
5460	0.009532830892
5461	0.009531407203
5462	0.009528863834
5463	0.009525589323
5464	0.009522013702
5465	0.009519571267
5466	0.009517524925
5467	0.009515873549
5468	0.009512526772
5469	0.009511143154
5470	0.009506580346
5471	0.009503388194
5472	0.009500443955
5473	0.009498181569
5474	0.009497965048
5475	0.009496362849
5476	0.009494244343
5477	0.009492036681
5478	0.009487381714
5479	0.009483579053
5480	0.009481591504
5481	0.009477064607
5482	0.009476279987
5483	0.009473297143
5484	0.009469121857
5485	0.009466173353
5486	0.009463294869
5487	0.009458763453
5488	0.009455996521
5489	0.009452566521
5490	0.009449117444
5491	0.0094463539
5492	0.009445369517
5493	0.00944333085
5494	0.009440459385
5495	0.009438792742
5496	0.009436596546
5497	0.009432488862
5498	0.0094296871
5499	0.009428445074
5500	0.009425874232
5501	0.009421792762
5502	0.009417912879
5503	0.009415176096
5504	0.009414940765
5505	0.009412562396
5506	0.009410092491
5507	0.009407121304
5508	0.009404192174
5509	0.009401765034
5510	0.009398503509
5511	0.009395700674
5512	0.009392342858
5513	0.009391044216
5514	0.009387945145
5515	0.009385503207
5516	0.009382045989
5517	0.009379230825
5518	0.009376966214
5519	0.009376700117
5520	0.009375419004
5521	0.009371712507
5522	0.009371513749
5523	0.009368840275
5524	0.009366856024
5525	0.009365136245
5526	0.009364483688
5527	0.0093611011
5528	0.009359130428
5529	0.00935523498
5530	0.00935291099
5531	0.009352151944
5532	0.009348894583
5533	0.009346033678
5534	0.009344177201
5535	0.009343486742
5536	0.009341488438
5537	0.009340006183
5538	0.009336537635
5539	0.009335054402
5540	0.009332316332
5541	0.009331045655
5542	0.009326459035
5543	0.009323768563
5544	0.009318639602
5545	0.009315811697
5546	0.009313385489
5547	0.009311005515
5548	0.009305820877
5549	0.00930355285
5550	0.009301893855
5551	0.009299323823
5552	0.009296229917
5553	0.009292109918
5554	0.009287992746
5555	0.009284275958
5556	0.009283120104
5557	0.009281457121
5558	0.009278082602
5559	0.00927506862
5560	0.009272329818
5561	0.009268578013
5562	0.009265961002
5563	0.009263479538
5564	0.009262223925
5565	0.00925962972
5566	0.009256575389
5567	0.009254877551
5568	0.00925150328
5569	0.009248556166
5570	0.009247050793
5571	0.009246248342
5572	0.009244449924
5573	0.009243050945
5574	0.009240024797
5575	0.009238003385
5576	0.009236576659
5577	0.009234357225
5578	0.009231346481
5579	0.009229150194
5580	0.009226317471
5581	0.009222411985
5582	0.009221316474
5583	0.00922008268
5584	0.009218327361
5585	0.009216079566
5586	0.009215836695
5587	0.009214087503
5588	0.009211344365
5589	0.009211053631
5590	0.009210843605
5591	0.009207659488
5592	0.009206259922
5593	0.009203313502
5594	0.009202194287
5595	0.009199613041
5596	0.009199449903
5597	0.009196338449
5598	0.009196106821
5599	0.009192873815
5600	0.009189917204
5601	0.00918968695
5602	0.009186380045
5603	0.009183133889
5604	0.009180955653
5605	0.009179323772
5606	0.009175504299
5607	0.009171679969
5608	0.009168785414
5609	0.009167572176
5610	0.009166748071
5611	0.009166344461
5612	0.009164052335
5613	0.009160642274
5614	0.009160446202
5615	0.00915860333
5616	0.009155473843
5617	0.009153168496
5618	0.009152931962
5619	0.009148925405
5620	0.009145299375
5621	0.009141761328
5622	0.009138469339
5623	0.00913515028
5624	0.009132428381
5625	0.009129278417
5626	0.009126029843
5627	0.009122388962
5628	0.009121193582
5629	0.009118442265
5630	0.00911363789
5631	0.0091115178
5632	0.009108921395
5633	0.009105430307
5634	0.009102395614
5635	0.00909926427
5636	0.009099034641
5637	0.009096586026
5638	0.009093906201
5639	0.009093497199
5640	0.009090965167
5641	0.009088412067
5642	0.009085416945
5643	0.009082907834
5644	0.009080520837
5645	0.009077919298
5646	0.009075624836
5647	0.009073269936
5648	0.009069154374
5649	0.009068280401
5650	0.009066074633
5651	0.00906239742
5652	0.009062168962
5653	0.009059098836
5654	0.009057927404
5655	0.009056245614
5656	0.009053021886
5657	0.009051115303
5658	0.009048441726
5659	0.00904552705
5660	0.009043745282
5661	0.009041396067
5662	0.009038031385
5663	0.009037647648
5664	0.009035664927
5665	0.009032419468
5666	0.009030810701
5667	0.009030543045
5668	0.00902757629
5669	0.009025324039
5670	0.009025099065
5671	0.009022251604
5672	0.009019778094
5673	0.009018037526
5674	0.009014990255
5675	0.009012359348
5676	0.009011185668
5677	0.009008628687
5678	0.009006358425
5679	0.00900386589
5680	0.009000459079
5681	0.008998463082
5682	0.00899552563
5683	0.008991774212
5684	0.008989108292
5685	0.008986779989
5686	0.0089865929
5687	0.008984542863
5688	0.008981431421
5689	0.008977457643
5690	0.008975202055
5691	0.008972664722
5692	0.008972297033
5693	0.008970543964
5694	0.008969392637
5695	0.008965663607
5696	0.008964633465
5697	0.008962046834
5698	0.008958742881
5699	0.008956162931
5700	0.008953094581
5701	0.00895292414
5702	0.008951138075
5703	0.008949039608
5704	0.008948777309
5705	0.008947256626
5706	0.008944219974
5707	0.008943212393
5708	0.008939530044
5709	0.008935550815
5710	0.008933487457
5711	0.008931696979
5712	0.008928844011
5713	0.00892564017
5714	0.008924506733
5715	0.008924324712
5716	0.008924106266
5717	0.008920617783
5718	0.00891764118
5719	0.008914215745
5720	0.00891231905
5721	0.008910383025
5722	0.008907188966
5723	0.008903655139
5724	0.008901160002
5725	0.008897133453
5726	0.008895837342
5727	0.008894730778
5728	0.008893060855
5729	0.00889127635
5730	0.008887935599
5731	0.008883608014
5732	0.008879888688
5733	0.008876846209
5734	0.008873279403
5735	0.008871842536
5736	0.008868582315
5737	0.008865128165
5738	0.008863045383
5739	0.008860040354
5740	0.008858281888
5741	0.008856276337
5742	0.008853892365
5743	0.008851104002
5744	0.008848691217
5745	0.008847420743
5746	0.008845093266
5747	0.008843115177
5748	0.008841319013
5749	0.008839036508
5750	0.0088365642
5751	0.008833288736
5752	0.008830103087
5753	0.008827294695
5754	0.008823395438
5755	0.008822243045
5756	0.008820055639
5757	0.008819826129
5758	0.008817305101
5759	0.008814831792
5760	0.008814619188
5761	0.008813114271
5762	0.008810988894
5763	0.008809231585
5764	0.008806729828
5765	0.008804424999
5766	0.00880218844
5767	0.008799904635
5768	0.008798804604
5769	0.008797751548
5770	0.008794465555
5771	0.008791143475
5772	0.008790939388
5773	0.008788034558
5774	0.008785599944
5775	0.008784351168
5776	0.008784185265
5777	0.008783956644
5778	0.008781012602
5779	0.008778081158
5780	0.00877533014
5781	0.008774287819
5782	0.008771525415
5783	0.008769540876
5784	0.008765912743
5785	0.008765709465
5786	0.008762527354
5787	0.008762319032
5788	0.008759409184
5789	0.008756966314
5790	0.008753873026
5791	0.008752167242
5792	0.008749984789
5793	0.008748909509
5794	0.008747129244
5795	0.008745693276
5796	0.008744497273
5797	0.008741933745
5798	0.008740093016
5799	0.008735981235
5800	0.008734023869
5801	0.008731706432
5802	0.008728368032
5803	0.008726084051
5804	0.008724200584
5805	0.00872130776
5806	0.008718887305
5807	0.008716608499
5808	0.008715089382
5809	0.008713043032
5810	0.008711122895
5811	0.008707784891
5812	0.008706234139
5813	0.008706056304
5814	0.00870338539
5815	0.008701712894
5816	0.008701508611
5817	0.008698344533
5818	0.008696099789
5819	0.008692632696
5820	0.008689846813
5821	0.008686621372
5822	0.008684053303
5823	0.008682115879
5824	0.008679708057
5825	0.008676695952
5826	0.008674913569
5827	0.008671052464
5828	0.008669626624
5829	0.008667381487
5830	0.008664532034
5831	0.008663609478
5832	0.008660457727
5833	0.008657767887
5834	0.008654794387
5835	0.008654574646
5836	0.008651281508
5837	0.008651079264
5838	0.008649661073
5839	0.00864687255
5840	0.008644477688
5841	0.008640737622
5842	0.00863758812
5843	0.008634737589
5844	0.008634543468
5845	0.008630979565
5846	0.008628856422
5847	0.008626006298
5848	0.008623669718
5849	0.008620963855
5850	0.008619995916
5851	0.008618751158
5852	0.008616465621
5853	0.008615420189
5854	0.00861397848
5855	0.00860945206
5856	0.008608775073
5857	0.008606751832
5858	0.008603543032
5859	0.008601097044
5860	0.008597899268
5861	0.008596118593
5862	0.008592975816
5863	0.00859183412
5864	0.00858993719
5865	0.008587381312
5866	0.008585131408
5867	0.008582079451
5868	0.008579821294
5869	0.00857820131
5870	0.008574162099
5871	0.008572352893
5872	0.008572133882
5873	0.008570061394
5874	0.008568584646
5875	0.008567306964
5876	0.008567117491
5877	0.008563979254
5878	0.008561751547
5879	0.00856055245
5880	0.008558683355
5881	0.008557256274
5882	0.008555086016
5883	0.008552275147
5884	0.008549512072
5885	0.008546434713
5886	0.008543393303
5887	0.008542066701
5888	0.008539060652
5889	0.008536957196
5890	0.008534327667
5891	0.008530603569
5892	0.008527466777
5893	0.008523447315
5894	0.008521093686
5895	0.008518932109
5896	0.008516040735
5897	0.008514875162
5898	0.008512632035
5899	0.008511479632
5900	0.008509249382
5901	0.008509040218
5902	0.008508845568
5903	0.008507039944
5904	0.008505972318
5905	0.008504851375
5906	0.008503717422
5907	0.008500484243
5908	0.008496857923
5909	0.008495148063
5910	0.008492931088
5911	0.0084912049
5912	0.00848929906
5913	0.008487107651
5914	0.008484671805
5915	0.008482960085
5916	0.008479923107
5917	0.008478362487
5918	0.00847605123
5919	0.008473715285
5920	0.008471033958
5921	0.008468577736
5922	0.008465939044
5923	0.008464251168
5924	0.008462668998
5925	0.008461148438
5926	0.00845821665
5927	0.008456184857
5928	0.008453203134
5929	0.008450797398
5930	0.008447771703
5931	0.008447566301
5932	0.008443909275
5933	0.00844124376
5934	0.008440398948
5935	0.008435803122
5936	0.008434728142
5937	0.008432037314
5938	0.008431834082
5939	0.008428498814
5940	0.008426608301
5941	0.008424344662
5942	0.008421954399
5943	0.008420887056
5944	0.008419276198
5945	0.00841798566
5946	0.008416980074
5947	0.008415051954
5948	0.008412513941
5949	0.008411920323
5950	0.008410372082
5951	0.008407155491
5952	0.00840517204
5953	0.00840361554
5954	0.008402006393
5955	0.0084009952
5956	0.00839837226
5957	0.008397373866
5958	0.008395255264
5959	0.008393174171
5960	0.00839076983
5961	0.008388465576
5962	0.008385620372
5963	0.008385463417
5964	0.00838334389
5965	0.008381370476
5966	0.00838018754
5967	0.008378462033
5968	0.008377032182
5969	0.008376056255
5970	0.008373109457
5971	0.008371731793
5972	0.008369281104
5973	0.008366757168
5974	0.008363883983
5975	0.008361354528
5976	0.008358640537
5977	0.00835617748
5978	0.008353520794
5979	0.00835025151
5980	0.008348200899
5981	0.008346329374
5982	0.008344738197
5983	0.008342163293
5984	0.008338859906
5985	0.008337169911
5986	0.008336262192
5987	0.008333946268
5988	0.00833243195
5989	0.008328356685
5990	0.008324954065
5991	0.008323459295
5992	0.008323274302
5993	0.008321291201
5994	0.008318524433
5995	0.008315843008
5996	0.008313256
5997	0.008309467839
5998	0.008308012943
5999	0.008306179084
6000	0.008303912772
6001	0.008302649395
6002	0.008301657764
6003	0.008299171999
6004	0.008297448485
6005	0.008294727991
6006	0.008292940152
6007	0.008291378534
6008	0.008287596437
6009	0.008285063103
6010	0.008282520649
6011	0.008280322535
6012	0.008276734459
6013	0.00827337428
6014	0.008271154442
6015	0.008268567859
6016	0.008266554136
6017	0.008263730599
6018	0.008261498839
6019	0.008258750727
6020	0.0082571783
6021	0.008256009378
6022	0.008253209768
6023	0.00825005234
6024	0.008248303832
6025	0.008247151979
6026	0.008245265076
6027	0.008243523232
6028	0.008241522303
6029	0.008239566303
6030	0.008237081766
6031	0.008233842263
6032	0.008231665758
6033	0.008228222688
6034	0.008226810352
6035	0.008224189279
6036	0.008222756098
6037	0.008220001826
6038	0.008217901419
6039	0.008215433046
6040	0.00821343367
6041	0.008211318904
6042	0.008210111194
6043	0.008207805843
6044	0.008205228048
6045	0.008203009451
6046	0.008198817631
6047	0.008195836564
6048	0.008194186594
6049	0.008191992057
6050	0.008189163291
6051	0.008187156534
6052	0.008185608211
6053	0.008183404777
6054	0.008180898681
6055	0.008179074902
6056	0.008177411078
6057	0.008174881839
6058	0.008172967228
6059	0.008170032274
6060	0.008166296975
6061	0.008162805568
6062	0.008159712767
6063	0.008157230307
6064	0.008154370995
6065	0.00815129815
6066	0.008149828637
6067	0.008148005146
6068	0.008145561377
6069	0.008143474674
6070	0.008142504351
6071	0.008138393024
6072	0.00813684619
6073	0.008136646985
6074	0.008134349554
6075	0.008131352591
6076	0.00813038319
6077	0.008128276385
6078	0.008124786784
6079	0.008122423505
6080	0.008120045726
6081	0.008118594122
6082	0.008116231605
6083	0.008113458066
6084	0.008113293964
6085	0.008108590753
6086	0.008106074883
6087	0.008103673771
6088	0.008101474278
6089	0.008099275704
6090	0.008097048913
6091	0.008095992679
6092	0.008094053075
6093	0.008091467442
6094	0.008091296196
6095	0.008089604389
6096	0.008086923278
6097	0.008084095224
6098	0.008081949614
6099	0.008079505381
6100	0.008078389796
6101	0.00807823458
6102	0.008076117983
6103	0.008073241142
6104	0.008071138022
6105	0.008068150869
6106	0.008065093294
6107	0.008062733189
6108	0.008059758561
6109	0.00805812911
6110	0.008053851867
6111	0.008052692035
6112	0.00805015069
6113	0.008047499229
6114	0.008045477943
6115	0.008042767419
6116	0.00803966913
6117	0.008038233885
6118	0.008035786069
6119	0.00803286737
6120	0.008030550343
6121	0.008026743596
6122	0.008023516818
6123	0.008020175106
6124	0.008017819665
6125	0.008016538318
6126	0.008014184345
6127	0.008011476651
6128	0.008009433129
6129	0.008007470846
6130	0.008005053477
6131	0.008003784211
6132	0.008002198966
6133	0.008000255526
6134	0.007997489841
6135	0.007995852058
6136	0.007993849749
6137	0.00799139623
6138	0.007990224906
6139	0.007987859156
6140	0.007986440657
6141	0.007985040385
6142	0.007983075508
6143	0.007980851843
6144	0.007979905491
6145	0.007977534454
6146	0.007975844031
6147	0.007975638033
6148	0.007974245146
6149	0.007971763348
6150	0.007970280142
6151	0.007970109553
6152	0.007967749922
6153	0.007966676326
6154	0.007963968982
6155	0.007963773654
6156	0.007961596433
6157	0.007959845324
6158	0.007957847073
6159	0.007953641336
6160	0.00795109629
6161	0.007950891985
6162	0.007949032043
6163	0.007947844708
6164	0.007945848356
6165	0.00794436679
6166	0.007944164131
6167	0.007942157485
6168	0.007941993196
6169	0.007939959569
6170	0.007938723628
6171	0.007937792663
6172	0.007935299787
6173	0.007933328071
6174	0.007931950177
6175	0.007930027694
6176	0.007927568549
6177	0.007927367367
6178	0.007924625481
6179	0.007922567232
6180	0.00792240667
6181	0.007919032559
6182	0.007915937795
6183	0.00791426645
6184	0.00791197446
6185	0.007908777916
6186	0.007906660702
6187	0.007904414699
6188	0.007901864397
6189	0.007898521026
6190	0.007896991508
6191	0.007894283204
6192	0.007891659003
6193	0.007891045462
6194	0.007889769406
6195	0.007887150611
6196	0.007884052088
6197	0.007882191896
6198	0.007879959964
6199	0.007877970895
6200	0.007877772565
6201	0.007875838144
6202	0.007873898622
6203	0.007871683146
6204	0.007869885401
6205	0.00786883748
6206	0.007867123857
6207	0.007864506629
6208	0.007864313566
6209	0.007862091058
6210	0.00786155217
6211	0.007861360833
6212	0.007859568812
6213	0.007857639416
6214	0.007855468442
6215	0.007853635692
6216	0.007853474677
6217	0.007852098508
6218	0.007849512767
6219	0.007847448807
6220	0.007846121253
6221	0.007844447101
6222	0.007843108302
6223	0.007840823752
6224	0.007837725094
6225	0.007835710355
6226	0.007833358761
6227	0.007830910562
6228	0.007830023353
6229	0.007827744151
6230	0.007825774848
6231	0.007823901226
6232	0.007821898776
6233	0.007820203312
6234	0.007818114952
6235	0.007817925402
6236	0.007815562849
6237	0.007813765038
6238	0.007811095533
6239	0.00781090104
6240	0.00780777188
6241	0.007806272036
6242	0.007803268348
6243	0.007802689792
6244	0.007800120128
6245	0.007797589988
6246	0.007795114659
6247	0.007792867082
6248	0.007790128692
6249	0.007788689588
6250	0.00778727438
6251	0.007785848885
6252	0.007783867201
6253	0.007781806768
6254	0.007779284611
6255	0.007777258115
6256	0.007775774854
6257	0.007773428615
6258	0.007771039794
6259	0.007768700611
6260	0.007766623557
6261	0.007764034722
6262	0.007761639112
6263	0.007759163083
6264	0.007757965649
6265	0.007756469624
6266	0.007755948107
6267	0.007754381481
6268	0.007752543747
6269	0.007751047082
6270	0.007748865326
6271	0.007746137296
6272	0.007743830956
6273	0.007742835426
6274	0.007741797359
6275	0.007739984426
6276	0.007737123859
6277	0.007734446723
6278	0.007732057377
6279	0.007728318253
6280	0.007728071697
6281	0.007727049368
6282	0.007724863847
6283	0.007724675194
6284	0.007722352693
6285	0.007720894955
6286	0.007718407007
6287	0.007715702303
6288	0.007712713556
6289	0.007710773789
6290	0.007708411707
6291	0.007707014006
6292	0.007706181366
6293	0.007704076693
6294	0.007703923155
6295	0.00770162909
6296	0.007699702649
6297	0.007697549385
6298	0.007695545392
6299	0.007695392472
6300	0.007693331146
6301	0.007691638655
6302	0.007689268077
6303	0.007686843205
6304	0.007685310986
6305	0.007683113585
6306	0.007680981745
6307	0.007678526008
6308	0.007676657215
6309	0.007672890754
6310	0.007671877964
6311	0.007669495034
6312	0.007668120962
6313	0.007666314967
6314	0.007665457418
6315	0.007664866064
6316	0.007662669994
6317	0.007661853007
6318	0.007660014899
6319	0.007658873488
6320	0.007658088726
6321	0.007657442737
6322	0.007656035151
6323	0.007654471289
6324	0.007651811595
6325	0.007649200485
6326	0.007646620641
6327	0.007644075397
6328	0.007641729449
6329	0.007640420166
6330	0.007639267413
6331	0.007636759619
6332	0.007635353363
6333	0.007632738508
6334	0.00763051868
6335	0.007627989005
6336	0.007625388807
6337	0.007624302103
6338	0.007622460725
6339	0.007619797175
6340	0.007617295947
6341	0.007615939535
6342	0.007614077156
6343	0.007611457805
6344	0.007608935553
6345	0.007606849958
6346	0.007603959972
6347	0.007602581248
6348	0.007599964792
6349	0.007598025688
6350	0.007596681827
6351	0.007594688088
6352	0.007593506429
6353	0.007592576585
6354	0.007589129719
6355	0.007588600532
6356	0.00758705688
6357	0.007585246315
6358	0.007582747344
6359	0.007580745416
6360	0.007579269266
6361	0.007578325244
6362	0.007576129818
6363	0.00757560462
6364	0.007573504892
6365	0.007573350561
6366	0.007571856803
6367	0.007569661177
6368	0.00756866652
6369	0.007567735416
6370	0.007567118222
6371	0.007564605393
6372	0.007561931464
6373	0.007560590995
6374	0.007558779177
6375	0.007557714531
6376	0.007556056688
6377	0.0075543831
6378	0.007552341765
6379	0.007552158843
6380	0.007549886101
6381	0.007547050395
6382	0.007545678221
6383	0.007544061743
6384	0.007541684291
6385	0.00753988235
6386	0.007539085654
6387	0.00753633199
6388	0.007535453498
6389	0.007533286615
6390	0.00753093136
6391	0.007528905102
6392	0.007526344523
6393	0.007524009705
6394	0.007522925637
6395	0.007519673447
6396	0.007518870469
6397	0.007518047033
6398	0.007515454389
6399	0.007512930359
6400	0.007512148104
6401	0.007510301885
6402	0.007509037568
6403	0.007506324527
6404	0.007504528021
6405	0.007501682602
6406	0.007499914317
6407	0.007498276395
6408	0.007496711807
6409	0.007494940125
6410	0.007492200316
6411	0.007490944915
6412	0.007490159936
6413	0.007488156023
6414	0.007485595625
6415	0.007483086342
6416	0.007481281157
6417	0.007479262362
6418	0.007479080682
6419	0.007477154664
6420	0.007475612915
6421	0.007474342167
6422	0.007471800392
6423	0.007470545883
6424	0.007468147469
6425	0.007465567281
6426	0.007464245298
6427	0.007461241178
6428	0.007461061283
6429	0.007459836944
6430	0.007456807374
6431	0.007454309824
6432	0.007452322325
6433	0.007449090373
6434	0.007447493183
6435	0.007445605215
6436	0.007444740543
6437	0.007442723587
6438	0.00744064483
6439	0.007438788084
6440	0.007436344043
6441	0.007436193461
6442	0.007434762715
6443	0.007433281843
6444	0.007432230684
6445	0.007430676074
6446	0.007428723842
6447	0.007425641246
6448	0.007422993103
6449	0.007422100317
6450	0.007419628426
6451	0.007417896942
6452	0.007415220239
6453	0.007414161544
6454	0.007412265599
6455	0.007410586636
6456	0.007408291568
6457	0.007406263867
6458	0.007404643719
6459	0.00740219043
6460	0.00740163973
6461	0.007399572513
6462	0.007399419005
6463	0.007398657477
6464	0.007398492651
6465	0.007395525573
6466	0.007393036088
6467	0.007390484929
6468	0.007389008254
6469	0.007388832135
6470	0.007386759758
6471	0.007385085595
6472	0.00738316829
6473	0.007381852478
6474	0.007380550516
6475	0.007378485062
6476	0.007378322845
6477	0.007375378214
6478	0.007372482961
6479	0.007372310205
6480	0.007372160542
6481	0.007369957898
6482	0.007369786658
6483	0.007367575931
6484	0.007365125497
6485	0.0073631901
6486	0.007363051728
6487	0.007360577854
6488	0.007358228273
6489	0.00735618487
6490	0.007353434161
6491	0.007351984114
6492	0.007350393138
6493	0.007348324198
6494	0.007347276187
6495	0.007345372497
6496	0.007343064771
6497	0.007340841358
6498	0.007340671395
6499	0.007339293627
6500	0.007339118702
6501	0.007336889633
6502	0.007336120945
6503	0.007333443127
6504	0.007332908085
6505	0.007330205747
6506	0.007328054557
6507	0.007325762385
6508	0.007324491774
6509	0.007322609272
6510	0.007321155177
6511	0.007318551203
6512	0.007315160985
6513	0.007313799881
6514	0.007312592649
6515	0.007310498743
6516	0.00730766453
6517	0.007307243607
6518	0.007305170336
6519	0.007303264588
6520	0.007303046473
6521	0.007301649033
6522	0.007299560017
6523	0.007297170177
6524	0.007294639918
6525	0.007292664499
6526	0.007290730274
6527	0.007288325877
6528	0.007287727515
6529	0.007286541245
6530	0.00728414424
6531	0.007282750378
6532	0.007282173838
6533	0.007280900277
6534	0.007278869089
6535	0.007276981109
6536	0.007274277251
6537	0.007272821235
6538	0.007271440109
6539	0.007269005865
6540	0.00726634318
6541	0.007264000543
6542	0.007263618055
6543	0.007263049036
6544	0.00726072795
6545	0.007259814542
6546	0.007258798013
6547	0.007257804641
6548	0.007257289303
6549	0.007255221106
6550	0.007252374067
6551	0.007251036898
6552	0.007248835837
6553	0.007246289182
6554	0.007246125988
6555	0.007244986637
6556	0.007244793443
6557	0.007242985386
6558	0.007240685762
6559	0.00723775805
6560	0.007234911393
6561	0.007233737884
6562	0.007232081242
6563	0.007230191752
6564	0.007227921754
6565	0.007226992322
6566	0.007224985086
6567	0.007223340443
6568	0.007221397993
6569	0.00721894825
6570	0.007216959583
6571	0.007216437774
6572	0.007215288537
6573	0.007213257389
6574	0.007211143586
6575	0.007208690264
6576	0.007207161279
6577	0.007205828881
6578	0.007204370075
6579	0.007201894771
6580	0.007200763631
6581	0.007198352812
6582	0.007197531846
6583	0.007195558186
6584	0.007193126933
6585	0.007190959365
6586	0.007188555483
6587	0.007187589756
6588	0.007184288091
6589	0.007181511588
6590	0.007179703803
6591	0.007178106859
6592	0.007176661403
6593	0.007175772571
6594	0.00717363769
6595	0.007173130929
6596	0.007170830191
6597	0.007168480048
6598	0.007167405795
6599	0.007166358577
6600	0.007164190413
6601	0.007163677396
6602	0.007163513493
6603	0.00716231116
6604	0.007160002428
6605	0.00715767759
6606	0.007156365435
6607	0.00715477119
6608	0.007152500234
6609	0.007150049143
6610	0.007147717918
6611	0.007146952313
6612	0.007144365428
6613	0.007142138417
6614	0.007139991116
6615	0.00713824745
6616	0.007137914109
6617	0.007136708111
6618	0.007135110564
6619	0.007133536754
6620	0.007131492566
6621	0.007129294183
6622	0.007127341465
6623	0.007125046793
6624	0.007124884998
6625	0.007122578899
6626	0.007120844201
6627	0.007117150256
6628	0.007115051941
6629	0.007112627901
6630	0.00711088992
6631	0.007109687489
6632	0.007108451251
6633	0.007107124422
6634	0.007106687598
6635	0.007104523687
6636	0.007103993248
6637	0.007102398953
6638	0.007102031886
6639	0.007100585726
6640	0.007098429561
6641	0.007095918017
6642	0.007093806787
6643	0.007092157291
6644	0.007090070357
6645	0.007087966451
6646	0.007086556434
6647	0.007084220996
6648	0.007082003392
6649	0.007080745485
6650	0.007080443469
6651	0.007079982317
6652	0.007078025184
6653	0.007077139722
6654	0.00707407653
6655	0.007071793925
6656	0.007069469997
6657	0.00706862558
6658	0.007067440448
6659	0.00706547472
6660	0.007064601103
6661	0.007062822942
6662	0.007061176208
6663	0.007059339893
6664	0.007057608178
6665	0.007055897017
6666	0.007053500899
6667	0.007052161016
6668	0.007050349559
6669	0.007047156129
6670	0.007045689181
6671	0.007043111773
6672	0.007041301036
6673	0.007039139915
