iter	Passed	Remaining
3429	1840	3524
3430	1841	3525
3431	1841	3524
3432	1842	3524
3433	1842	3523
3434	1843	3523
3435	1843	3522
3436	1844	3521
3437	1844	3521
3438	1845	3520
3439	1846	3520
3440	1846	3519
3441	1847	3519
3442	1848	3519
3443	1848	3519
3444	1849	3518
3445	1849	3518
3446	1850	3517
3447	1850	3517
3448	1851	3516
3449	1851	3515
3450	1852	3515
3451	1852	3514
3452	1853	3514
3453	1854	3513
3454	1854	3513
3455	1855	3513
3456	1855	3512
3457	1856	3512
3458	1856	3511
3459	1857	3510
3460	1857	3510
3461	1858	3509
3462	1859	3509
3463	1859	3508
3464	1860	3508
3465	1861	3508
3466	1861	3508
3467	1862	3507
3468	1862	3507
3469	1863	3506
3470	1863	3505
3471	1864	3505
3472	1864	3504
3473	1865	3504
3474	1865	3503
3475	1866	3503
3476	1867	3502
3477	1867	3502
3478	1868	3502
3479	1868	3501
3480	1869	3500
3481	1869	3500
3482	1870	3499
3483	1870	3499
3484	1871	3498
3485	1871	3497
3486	1872	3497
3487	1872	3496
3488	1873	3496
3489	1874	3496
3490	1875	3496
3491	1875	3495
3492	1876	3495
3493	1876	3494
3494	1877	3494
3495	1877	3493
3496	1878	3492
3497	1878	3492
3498	1879	3491
3499	1880	3491
3500	1881	3491
3501	1881	3491
3502	1882	3490
3503	1882	3490
3504	1883	3489
3505	1883	3488
3506	1884	3488
3507	1884	3487
3508	1885	3487
3509	1885	3486
3510	1886	3485
3511	1886	3485
3512	1887	3485
3513	1888	3484
3514	1888	3484
3515	1889	3483
3516	1889	3483
3517	1890	3482
3518	1890	3481
3519	1890	3481
3520	1891	3480
3521	1892	3480
3522	1892	3479
3523	1893	3479
3524	1894	3479
3525	1894	3478
3526	1895	3478
3527	1895	3477
3528	1896	3477
3529	1896	3476
3530	1897	3475
3531	1897	3475
3532	1898	3474
3533	1898	3473
3534	1899	3473
3535	1899	3473
3536	1900	3473
3537	1901	3472
3538	1901	3471
3539	1902	3471
3540	1902	3470
3541	1903	3470
3542	1903	3469
3543	1904	3468
3544	1904	3468
3545	1905	3467
3546	1905	3467
3547	1906	3467
3548	1907	3467
3549	1907	3466
3550	1908	3465
3551	1908	3465
3552	1909	3464
3553	1909	3464
3554	1910	3463
3555	1911	3463
3556	1911	3462
3557	1912	3462
3558	1912	3461
3559	1913	3461
3560	1914	3461
3561	1914	3460
3562	1915	3460
3563	1915	3459
3564	1916	3459
3565	1916	3458
3566	1917	3457
3567	1917	3457
3568	1918	3456
3569	1918	3456
3570	1919	3455
3571	1920	3455
3572	1920	3455
3573	1921	3454
3574	1921	3454
3575	1922	3453
3576	1922	3452
3577	1923	3452
3578	1924	3451
3579	1924	3451
3580	1925	3450
3581	1925	3450
3582	1926	3449
3583	1927	3449
3584	1927	3449
3585	1928	3448
3586	1928	3448
3587	1929	3447
3588	1929	3446
3589	1930	3446
3590	1930	3445
3591	1931	3445
3592	1931	3444
3593	1932	3443
3594	1932	3443
3595	1933	3443
3596	1934	3442
3597	1934	3442
3598	1935	3441
3599	1935	3441
3600	1936	3440
3601	1936	3440
3602	1937	3439
3603	1937	3439
3604	1938	3438
3605	1939	3438
3606	1939	3438
3607	1940	3437
3608	1941	3437
3609	1941	3436
3610	1942	3436
3611	1942	3435
3612	1943	3435
3613	1943	3434
3614	1944	3433
3615	1944	3433
3616	1945	3432
3617	1945	3432
3618	1946	3432
3619	1947	3431
3620	1947	3431
3621	1948	3430
3622	1948	3429
3623	1949	3429
3624	1949	3428
3625	1950	3428
3626	1950	3427
3627	1951	3426
3628	1951	3426
3629	1952	3425
3630	1953	3426
3631	1953	3425
3632	1954	3425
3633	1954	3424
3634	1955	3424
3635	1956	3423
3636	1956	3423
3637	1957	3422
3638	1957	3421
3639	1958	3421
3640	1958	3420
3641	1959	3420
3642	1959	3420
3643	1960	3419
3644	1961	3418
3645	1961	3418
3646	1961	3417
3647	1962	3417
3648	1962	3416
3649	1963	3415
3650	1963	3415
3651	1964	3414
3652	1965	3414
3653	1966	3414
3654	1966	3414
3655	1967	3413
3656	1967	3413
3657	1968	3412
3658	1969	3412
3659	1969	3411
3660	1970	3411
3661	1970	3410
3662	1971	3410
3663	1971	3409
3664	1972	3409
3665	1973	3409
3666	1973	3408
3667	1974	3408
3668	1974	3407
3669	1975	3406
3670	1975	3406
3671	1976	3405
3672	1976	3405
3673	1977	3404
3674	1977	3403
3675	1978	3403
3676	1979	3404
3677	1980	3403
3678	1980	3402
3679	1981	3402
3680	1981	3401
3681	1982	3401
3682	1982	3400
3683	1983	3400
3684	1983	3399
3685	1984	3398
3686	1985	3398
3687	1986	3399
3688	1986	3398
3689	1987	3398
3690	1987	3397
3691	1988	3397
3692	1988	3396
3693	1989	3395
3694	1989	3395
3695	1990	3394
3696	1990	3394
3697	1991	3393
3698	1992	3393
3699	1992	3393
3700	1993	3392
3701	1993	3392
3702	1994	3391
3703	1994	3391
3704	1995	3390
3705	1996	3389
3706	1996	3389
3707	1997	3388
3708	1997	3388
3709	1998	3388
3710	1998	3387
3711	1999	3386
3712	1999	3386
3713	2000	3385
3714	2001	3385
3715	2001	3384
3716	2002	3384
3717	2002	3383
3718	2003	3382
3719	2003	3382
3720	2004	3381
3721	2004	3381
3722	2005	3380
3723	2005	3380
3724	2006	3379
3725	2006	3378
3726	2007	3378
3727	2007	3377
3728	2008	3377
3729	2008	3376
3730	2009	3375
3731	2009	3375
3732	2010	3374
3733	2010	3374
3734	2011	3373
3735	2011	3372
3736	2012	3372
3737	2012	3371
3738	2013	3370
3739	2013	3370
3740	2014	3369
3741	2014	3369
3742	2015	3368
3743	2015	3367
3744	2016	3367
3745	2016	3366
3746	2016	3365
3747	2017	3365
3748	2017	3364
3749	2018	3364
3750	2018	3363
3751	2019	3362
3752	2019	3362
3753	2020	3361
3754	2020	3361
3755	2021	3360
3756	2022	3360
3757	2022	3359
3758	2023	3358
3759	2023	3358
3760	2024	3358
3761	2024	3357
3762	2025	3357
3763	2025	3356
3764	2026	3355
3765	2026	3355
3766	2027	3354
3767	2027	3354
3768	2028	3353
3769	2028	3352
3770	2029	3352
3771	2029	3351
3772	2030	3351
3773	2030	3350
3774	2031	3349
3775	2031	3349
3776	2032	3348
3777	2032	3348
3778	2033	3347
3779	2033	3346
3780	2034	3346
3781	2034	3345
3782	2035	3345
3783	2036	3344
3784	2036	3344
3785	2037	3343
3786	2037	3342
3787	2038	3342
3788	2038	3341
3789	2039	3341
3790	2039	3340
3791	2040	3340
3792	2040	3339
3793	2041	3339
3794	2041	3338
3795	2042	3337
3796	2042	3337
3797	2043	3336
3798	2043	3336
3799	2044	3335
3800	2045	3335
3801	2045	3334
3802	2046	3334
3803	2046	3333
3804	2047	3333
3805	2047	3332
3806	2048	3331
3807	2048	3331
3808	2049	3330
3809	2049	3330
3810	2050	3329
3811	2050	3328
3812	2051	3328
3813	2051	3327
3814	2052	3327
3815	2052	3326
3816	2053	3326
3817	2053	3325
3818	2054	3324
3819	2054	3324
3820	2055	3323
3821	2055	3323
3822	2056	3322
3823	2056	3322
3824	2057	3321
3825	2057	3320
3826	2058	3320
3827	2058	3319
3828	2059	3319
3829	2060	3318
3830	2060	3318
3831	2061	3317
3832	2061	3316
3833	2062	3316
3834	2062	3315
3835	2063	3315
3836	2063	3314
3837	2064	3313
3838	2064	3313
3839	2065	3312
3840	2065	3312
3841	2066	3311
3842	2066	3311
3843	2067	3310
3844	2067	3309
3845	2068	3309
3846	2068	3308
3847	2069	3308
3848	2069	3307
3849	2070	3307
3850	2070	3306
3851	2071	3306
3852	2071	3305
3853	2072	3305
3854	2072	3304
3855	2073	3303
3856	2073	3303
3857	2074	3302
3858	2074	3302
3859	2075	3301
3860	2075	3300
3861	2076	3300
3862	2076	3299
3863	2077	3299
3864	2078	3298
3865	2078	3297
3866	2079	3297
3867	2079	3296
3868	2080	3296
3869	2080	3295
3870	2081	3295
3871	2081	3294
3872	2082	3293
3873	2082	3293
3874	2083	3292
3875	2083	3292
3876	2084	3291
3877	2084	3290
3878	2085	3290
3879	2085	3289
3880	2086	3289
3881	2086	3288
3882	2087	3287
3883	2087	3287
3884	2088	3286
3885	2088	3286
3886	2089	3285
3887	2089	3284
3888	2090	3284
3889	2090	3283
3890	2091	3283
3891	2091	3282
3892	2092	3281
3893	2092	3281
3894	2093	3280
3895	2093	3280
3896	2094	3279
3897	2094	3279
3898	2095	3278
3899	2095	3277
3900	2096	3277
3901	2096	3276
3902	2097	3276
3903	2097	3275
3904	2098	3274
3905	2098	3274
3906	2099	3273
3907	2099	3273
3908	2100	3272
3909	2100	3272
3910	2101	3271
3911	2101	3270
3912	2102	3270
3913	2102	3269
3914	2103	3269
3915	2103	3268
3916	2104	3267
3917	2104	3267
3918	2105	3266
3919	2105	3266
3920	2106	3265
3921	2106	3264
3922	2107	3264
3923	2107	3263
3924	2108	3263
3925	2108	3262
3926	2109	3261
3927	2109	3261
3928	2110	3260
3929	2110	3260
3930	2111	3259
3931	2111	3259
3932	2112	3258
3933	2112	3258
3934	2113	3257
3935	2114	3256
3936	2114	3256
3937	2115	3255
3938	2115	3255
3939	2116	3254
3940	2116	3254
3941	2117	3253
3942	2117	3253
3943	2118	3252
3944	2118	3251
3945	2119	3251
3946	2119	3250
3947	2120	3250
3948	2120	3249
3949	2121	3248
3950	2121	3248
3951	2122	3247
3952	2122	3247
3953	2123	3246
3954	2123	3246
3955	2124	3245
3956	2124	3245
3957	2125	3244
3958	2125	3243
3959	2126	3243
3960	2126	3242
3961	2127	3242
3962	2127	3241
3963	2128	3241
3964	2129	3240
3965	2129	3240
3966	2130	3239
3967	2130	3238
3968	2131	3238
3969	2131	3237
3970	2132	3237
3971	2132	3236
3972	2133	3236
3973	2133	3235
3974	2134	3235
3975	2134	3234
3976	2135	3233
3977	2135	3233
3978	2136	3232
3979	2136	3231
3980	2137	3231
3981	2137	3230
3982	2138	3230
3983	2138	3229
3984	2139	3228
3985	2139	3228
3986	2140	3227
3987	2140	3227
3988	2141	3226
3989	2141	3225
3990	2142	3225
3991	2142	3224
3992	2143	3224
3993	2143	3223
3994	2144	3223
3995	2144	3222
3996	2145	3221
3997	2145	3221
3998	2146	3221
3999	2146	3220
4000	2147	3219
4001	2148	3219
4002	2148	3218
4003	2149	3218
4004	2149	3217
4005	2150	3216
4006	2150	3216
4007	2151	3215
4008	2151	3215
4009	2152	3214
4010	2152	3214
4011	2153	3213
4012	2153	3212
4013	2154	3212
4014	2154	3211
4015	2155	3211
4016	2155	3210
4017	2156	3210
4018	2156	3209
4019	2157	3208
4020	2157	3208
4021	2158	3207
4022	2158	3207
4023	2159	3206
4024	2159	3206
4025	2160	3205
4026	2160	3204
4027	2161	3204
4028	2161	3203
4029	2162	3203
4030	2162	3202
4031	2163	3202
4032	2163	3201
4033	2164	3200
4034	2164	3200
4035	2165	3199
4036	2165	3199
4037	2166	3198
4038	2166	3198
4039	2167	3197
4040	2168	3197
4041	2168	3196
4042	2169	3196
4043	2169	3195
4044	2170	3195
4045	2170	3194
4046	2171	3193
4047	2171	3193
4048	2172	3192
4049	2172	3192
4050	2173	3191
4051	2173	3191
4052	2174	3190
4053	2175	3190
4054	2175	3189
4055	2176	3189
4056	2176	3188
4057	2177	3188
4058	2177	3187
4059	2178	3186
4060	2179	3186
4061	2179	3186
4062	2180	3185
4063	2180	3185
4064	2181	3184
4065	2181	3184
4066	2182	3183
4067	2182	3183
4068	2183	3182
4069	2183	3181
4070	2184	3181
4071	2184	3180
4072	2185	3180
4073	2185	3179
4074	2186	3179
4075	2187	3178
4076	2187	3178
4077	2188	3177
4078	2188	3176
4079	2189	3176
4080	2189	3175
4081	2190	3175
4082	2190	3174
4083	2191	3174
4084	2191	3173
4085	2192	3173
4086	2192	3172
4087	2193	3171
4088	2193	3171
4089	2194	3170
4090	2194	3170
4091	2195	3169
4092	2195	3169
4093	2196	3168
4094	2196	3168
4095	2197	3167
4096	2198	3167
4097	2198	3166
4098	2199	3166
4099	2199	3165
4100	2200	3164
4101	2200	3164
4102	2201	3163
4103	2201	3163
4104	2202	3162
4105	2202	3161
4106	2203	3161
4107	2203	3160
4108	2204	3160
4109	2204	3159
4110	2205	3159
4111	2205	3158
4112	2206	3158
4113	2206	3157
4114	2207	3157
4115	2207	3156
4116	2208	3155
4117	2208	3155
4118	2209	3154
4119	2210	3154
4120	2210	3153
4121	2211	3153
4122	2211	3152
4123	2212	3151
4124	2212	3151
4125	2213	3150
4126	2213	3150
4127	2214	3149
4128	2214	3149
4129	2215	3148
4130	2215	3148
4131	2216	3147
4132	2216	3146
4133	2217	3146
4134	2217	3145
4135	2218	3145
4136	2218	3144
4137	2219	3143
4138	2219	3143
4139	2220	3142
4140	2220	3142
4141	2221	3141
4142	2221	3141
4143	2222	3140
4144	2222	3139
4145	2223	3139
4146	2223	3138
4147	2224	3138
4148	2225	3137
4149	2225	3137
4150	2226	3136
4151	2226	3136
4152	2227	3135
4153	2227	3134
4154	2228	3134
4155	2228	3133
4156	2229	3133
4157	2229	3132
4158	2230	3132
4159	2230	3131
4160	2231	3130
4161	2231	3130
4162	2232	3129
4163	2232	3129
4164	2233	3128
4165	2233	3128
4166	2234	3127
4167	2234	3127
4168	2235	3126
4169	2235	3126
4170	2236	3125
4171	2237	3125
4172	2237	3124
4173	2238	3123
4174	2238	3123
4175	2239	3122
4176	2239	3122
4177	2240	3121
4178	2240	3121
4179	2241	3120
4180	2241	3119
4181	2242	3119
4182	2242	3118
4183	2243	3118
4184	2243	3117
4185	2244	3117
4186	2244	3116
4187	2245	3115
4188	2245	3115
4189	2246	3114
4190	2246	3114
4191	2247	3113
4192	2247	3112
4193	2248	3112
4194	2248	3111
4195	2249	3111
4196	2249	3110
4197	2250	3110
4198	2250	3109
4199	2251	3109
4200	2251	3108
4201	2252	3107
4202	2252	3107
4203	2253	3106
4204	2253	3106
4205	2254	3105
4206	2254	3105
4207	2255	3104
4208	2255	3103
4209	2256	3103
4210	2257	3102
4211	2257	3102
4212	2258	3101
4213	2258	3101
4214	2259	3100
4215	2259	3100
4216	2260	3099
4217	2260	3098
4218	2261	3098
4219	2261	3097
4220	2262	3097
4221	2262	3096
4222	2263	3095
4223	2263	3095
4224	2264	3094
4225	2264	3094
4226	2265	3093
4227	2265	3092
4228	2266	3092
4229	2266	3091
4230	2267	3091
4231	2267	3090
4232	2268	3090
4233	2268	3089
4234	2269	3088
4235	2269	3088
4236	2270	3087
4237	2270	3087
4238	2271	3086
4239	2271	3085
4240	2272	3085
4241	2272	3084
4242	2273	3084
4243	2273	3083
4244	2274	3083
4245	2274	3082
4246	2275	3082
4247	2275	3081
4248	2276	3080
4249	2276	3080
4250	2277	3079
4251	2277	3079
4252	2278	3078
4253	2278	3077
4254	2279	3077
4255	2279	3076
4256	2280	3076
4257	2280	3075
4258	2281	3075
4259	2281	3074
4260	2282	3074
4261	2282	3073
4262	2283	3073
4263	2284	3072
4264	2284	3071
4265	2285	3071
4266	2285	3070
4267	2286	3070
4268	2286	3069
4269	2287	3069
4270	2287	3068
4271	2287	3067
4272	2288	3067
4273	2288	3066
4274	2289	3066
4275	2290	3065
4276	2290	3065
4277	2291	3064
4278	2291	3064
4279	2292	3063
4280	2292	3062
4281	2293	3062
4282	2293	3061
4283	2294	3061
4284	2294	3060
4285	2295	3060
4286	2296	3059
4287	2296	3059
4288	2297	3058
4289	2297	3057
4290	2298	3057
4291	2298	3056
4292	2299	3056
4293	2299	3055
4294	2300	3055
4295	2300	3054
4296	2301	3053
4297	2301	3053
4298	2302	3052
4299	2302	3052
4300	2303	3051
4301	2303	3051
4302	2304	3050
4303	2304	3050
4304	2305	3049
4305	2305	3048
4306	2306	3048
4307	2306	3047
4308	2307	3047
4309	2307	3046
4310	2308	3045
4311	2308	3045
4312	2309	3044
4313	2309	3044
4314	2310	3043
4315	2310	3042
4316	2311	3042
4317	2311	3041
4318	2312	3041
4319	2312	3040
4320	2313	3040
4321	2313	3039
4322	2314	3038
4323	2314	3038
4324	2315	3037
4325	2315	3037
4326	2316	3036
4327	2316	3036
4328	2317	3035
4329	2317	3035
4330	2318	3034
4331	2318	3033
4332	2319	3033
4333	2319	3032
4334	2320	3032
4335	2320	3031
4336	2321	3031
4337	2321	3030
4338	2322	3029
4339	2322	3029
4340	2323	3028
4341	2323	3028
4342	2324	3027
4343	2324	3027
4344	2325	3026
4345	2325	3025
4346	2326	3025
4347	2326	3024
4348	2327	3024
4349	2327	3023
4350	2328	3023
4351	2328	3022
4352	2329	3021
4353	2329	3021
4354	2330	3020
4355	2330	3020
4356	2331	3019
4357	2331	3018
4358	2332	3018
4359	2332	3017
4360	2333	3017
4361	2333	3016
4362	2334	3016
4363	2334	3015
4364	2335	3014
4365	2336	3014
4366	2336	3013
4367	2337	3013
4368	2337	3012
4369	2338	3012
4370	2338	3011
4371	2339	3011
4372	2339	3010
4373	2340	3010
4374	2340	3009
4375	2341	3009
4376	2341	3008
4377	2342	3007
4378	2342	3007
4379	2343	3006
4380	2343	3006
4381	2344	3005
4382	2344	3004
4383	2345	3004
4384	2345	3003
4385	2346	3003
4386	2346	3002
4387	2347	3002
4388	2347	3001
4389	2348	3000
4390	2348	3000
4391	2349	2999
4392	2349	2999
4393	2350	2998
4394	2350	2997
4395	2351	2997
4396	2351	2996
4397	2352	2996
4398	2352	2995
4399	2353	2995
4400	2353	2994
4401	2354	2994
4402	2355	2993
4403	2355	2993
4404	2356	2992
4405	2356	2992
4406	2357	2991
4407	2357	2990
4408	2358	2990
4409	2358	2989
4410	2359	2989
4411	2359	2988
4412	2360	2987
4413	2360	2987
4414	2361	2986
4415	2361	2986
4416	2362	2985
4417	2362	2985
4418	2363	2984
4419	2363	2984
4420	2364	2983
4421	2364	2983
4422	2365	2982
4423	2365	2982
4424	2366	2981
4425	2366	2980
4426	2367	2980
4427	2368	2979
4428	2368	2979
4429	2369	2978
4430	2369	2978
4431	2370	2977
4432	2370	2977
4433	2371	2976
4434	2371	2975
4435	2372	2975
4436	2372	2974
4437	2373	2974
4438	2373	2973
4439	2374	2973
4440	2374	2972
4441	2375	2972
4442	2375	2971
4443	2376	2970
4444	2376	2970
4445	2377	2969
4446	2377	2969
4447	2378	2968
4448	2378	2968
4449	2379	2967
4450	2379	2966
4451	2380	2966
4452	2380	2965
4453	2381	2965
4454	2381	2964
4455	2382	2964
4456	2383	2963
4457	2383	2963
4458	2384	2962
4459	2384	2962
4460	2385	2961
4461	2385	2961
4462	2386	2960
4463	2386	2959
4464	2387	2959
4465	2387	2958
4466	2388	2958
4467	2388	2957
4468	2389	2957
4469	2389	2956
4470	2390	2956
4471	2390	2955
4472	2391	2954
4473	2391	2954
4474	2392	2953
4475	2393	2953
4476	2393	2952
4477	2394	2952
4478	2394	2951
4479	2395	2951
4480	2395	2950
4481	2396	2950
4482	2396	2949
4483	2397	2949
4484	2397	2948
4485	2398	2947
4486	2398	2947
4487	2399	2946
4488	2400	2946
4489	2400	2945
4490	2401	2945
4491	2401	2944
4492	2402	2944
4493	2402	2943
4494	2403	2943
4495	2403	2942
4496	2404	2941
4497	2404	2941
4498	2405	2940
4499	2405	2940
4500	2406	2939
4501	2406	2939
4502	2407	2938
4503	2407	2937
4504	2408	2937
4505	2408	2936
4506	2409	2936
4507	2409	2935
4508	2410	2935
4509	2410	2934
4510	2411	2933
4511	2411	2933
4512	2412	2932
4513	2412	2932
4514	2413	2931
4515	2413	2930
4516	2414	2930
4517	2414	2929
4518	2415	2929
4519	2415	2928
4520	2416	2928
4521	2416	2927
4522	2417	2927
4523	2417	2926
4524	2418	2925
4525	2418	2925
4526	2419	2924
4527	2419	2924
4528	2420	2923
4529	2420	2923
4530	2421	2922
4531	2421	2922
4532	2422	2921
4533	2422	2920
4534	2423	2920
4535	2423	2919
4536	2424	2919
4537	2424	2918
4538	2425	2918
4539	2425	2917
4540	2426	2916
4541	2426	2916
4542	2427	2915
4543	2427	2915
4544	2428	2914
4545	2429	2914
4546	2429	2913
4547	2430	2913
4548	2430	2912
4549	2431	2912
4550	2431	2911
4551	2432	2910
4552	2432	2910
4553	2433	2909
4554	2433	2909
4555	2434	2908
4556	2434	2908
4557	2435	2907
4558	2435	2906
4559	2436	2906
4560	2436	2905
4561	2437	2905
4562	2437	2904
4563	2438	2903
4564	2438	2903
4565	2439	2902
4566	2439	2902
4567	2440	2901
4568	2440	2901
4569	2441	2900
4570	2441	2899
4571	2442	2899
4572	2442	2898
4573	2443	2898
4574	2443	2897
4575	2444	2897
4576	2444	2896
4577	2445	2895
4578	2445	2895
4579	2446	2894
4580	2446	2894
4581	2447	2893
4582	2447	2893
4583	2448	2892
4584	2448	2891
4585	2449	2891
4586	2449	2890
4587	2450	2890
4588	2450	2889
4589	2451	2889
4590	2451	2888
4591	2452	2887
4592	2452	2887
4593	2453	2886
4594	2453	2886
4595	2454	2885
4596	2454	2885
4597	2455	2884
4598	2455	2884
4599	2456	2883
4600	2456	2882
4601	2457	2882
4602	2457	2881
4603	2458	2881
4604	2458	2880
4605	2459	2880
4606	2460	2879
4607	2460	2879
4608	2461	2878
4609	2461	2878
4610	2462	2877
4611	2462	2876
4612	2462	2876
4613	2463	2875
4614	2464	2875
4615	2464	2874
4616	2465	2873
4617	2465	2873
4618	2465	2872
4619	2466	2872
4620	2466	2871
4621	2467	2871
4622	2467	2870
4623	2468	2869
4624	2469	2869
4625	2469	2868
4626	2470	2868
4627	2470	2867
4628	2471	2867
4629	2471	2866
4630	2472	2866
4631	2472	2865
4632	2473	2865
4633	2473	2864
4634	2474	2863
4635	2474	2863
4636	2475	2862
4637	2475	2862
4638	2476	2861
4639	2476	2861
4640	2477	2860
4641	2477	2860
4642	2478	2859
4643	2478	2859
4644	2479	2858
4645	2480	2857
4646	2480	2857
4647	2481	2856
4648	2481	2856
4649	2482	2855
4650	2482	2855
4651	2483	2854
4652	2483	2853
4653	2484	2853
4654	2484	2852
4655	2485	2852
4656	2485	2851
4657	2486	2851
4658	2486	2850
4659	2487	2850
4660	2487	2849
4661	2488	2848
4662	2488	2848
4663	2489	2847
4664	2489	2847
4665	2490	2846
4666	2490	2846
4667	2491	2845
4668	2491	2845
4669	2492	2844
4670	2492	2844
4671	2493	2843
4672	2493	2842
4673	2494	2842
4674	2495	2841
4675	2495	2841
4676	2496	2840
4677	2496	2840
4678	2497	2839
4679	2497	2839
4680	2498	2838
4681	2498	2837
4682	2498	2837
4683	2499	2836
4684	2499	2836
4685	2500	2835
4686	2500	2834
4687	2501	2834
4688	2501	2833
4689	2502	2833
4690	2502	2832
4691	2503	2832
4692	2504	2831
4693	2504	2831
4694	2505	2830
4695	2505	2830
4696	2506	2829
4697	2506	2828
4698	2507	2828
4699	2507	2827
4700	2508	2827
4701	2508	2826
4702	2509	2826
4703	2509	2825
4704	2510	2824
4705	2510	2824
4706	2511	2823
4707	2511	2823
4708	2512	2822
4709	2512	2822
4710	2513	2821
4711	2513	2820
4712	2514	2820
4713	2514	2819
4714	2515	2819
4715	2515	2818
4716	2516	2818
4717	2516	2817
4718	2517	2816
4719	2517	2816
4720	2518	2815
4721	2518	2815
4722	2519	2814
4723	2519	2813
4724	2520	2813
4725	2520	2812
4726	2521	2812
4727	2521	2811
4728	2522	2811
4729	2522	2810
4730	2523	2810
4731	2523	2809
4732	2524	2809
4733	2524	2808
4734	2525	2807
4735	2525	2807
4736	2526	2806
4737	2526	2806
4738	2527	2805
4739	2527	2805
4740	2528	2804
4741	2528	2804
4742	2529	2803
4743	2529	2802
4744	2530	2802
4745	2530	2801
4746	2531	2801
4747	2531	2800
4748	2532	2800
4749	2532	2799
4750	2533	2798
4751	2533	2798
4752	2534	2797
4753	2535	2797
4754	2535	2796
4755	2536	2796
4756	2536	2795
4757	2537	2795
4758	2537	2794
4759	2538	2794
4760	2538	2793
4761	2539	2793
4762	2539	2792
4763	2540	2791
4764	2540	2791
4765	2541	2790
4766	2541	2790
4767	2542	2789
4768	2542	2789
4769	2543	2788
4770	2543	2787
4771	2544	2787
4772	2544	2786
4773	2545	2786
4774	2545	2785
4775	2546	2784
4776	2546	2784
4777	2547	2783
4778	2547	2783
4779	2548	2782
4780	2548	2782
4781	2549	2781
4782	2549	2781
4783	2550	2780
4784	2550	2779
4785	2551	2779
4786	2551	2778
4787	2552	2778
4788	2552	2777
4789	2553	2777
4790	2553	2776
4791	2554	2776
4792	2554	2775
4793	2555	2775
4794	2556	2774
4795	2556	2774
4796	2557	2773
4797	2557	2772
4798	2558	2772
4799	2558	2771
4800	2559	2771
4801	2559	2770
4802	2560	2770
4803	2560	2769
4804	2561	2769
4805	2561	2768
4806	2562	2767
4807	2562	2767
4808	2563	2766
4809	2563	2766
4810	2564	2765
4811	2564	2765
4812	2565	2764
4813	2565	2764
4814	2566	2763
4815	2566	2762
4816	2567	2762
4817	2567	2761
4818	2568	2761
4819	2568	2760
4820	2569	2760
4821	2569	2759
4822	2570	2759
4823	2570	2758
4824	2571	2758
4825	2571	2757
4826	2572	2756
4827	2573	2756
4828	2573	2755
4829	2574	2755
4830	2574	2754
4831	2575	2754
4832	2575	2753
4833	2576	2753
4834	2576	2752
4835	2577	2752
4836	2577	2751
4837	2578	2750
4838	2578	2750
4839	2579	2749
4840	2579	2749
4841	2580	2748
4842	2580	2748
4843	2581	2747
4844	2581	2747
4845	2582	2746
4846	2582	2745
4847	2583	2745
4848	2583	2744
4849	2584	2744
4850	2584	2743
4851	2585	2743
4852	2585	2742
4853	2586	2742
4854	2586	2741
4855	2587	2740
4856	2588	2740
4857	2588	2739
4858	2588	2739
4859	2589	2738
4860	2590	2738
4861	2590	2737
4862	2591	2737
4863	2591	2736
4864	2592	2735
4865	2592	2735
4866	2593	2734
4867	2593	2734
4868	2594	2733
4869	2594	2733
4870	2594	2732
4871	2595	2731
4872	2595	2731
4873	2596	2730
4874	2596	2730
4875	2597	2729
4876	2597	2728
4877	2598	2728
4878	2598	2727
4879	2599	2727
4880	2599	2726
4881	2600	2726
4882	2600	2725
4883	2601	2724
4884	2601	2724
4885	2602	2723
4886	2602	2723
4887	2603	2722
4888	2603	2722
4889	2604	2721
4890	2605	2721
4891	2605	2720
4892	2606	2720
4893	2606	2719
4894	2607	2718
4895	2607	2718
4896	2608	2717
4897	2608	2717
4898	2609	2716
4899	2609	2716
4900	2610	2715
4901	2610	2715
4902	2611	2714
4903	2611	2714
4904	2612	2713
4905	2612	2712
4906	2613	2712
4907	2613	2711
4908	2614	2711
4909	2614	2710
4910	2615	2710
4911	2615	2709
4912	2616	2709
4913	2616	2708
4914	2617	2707
4915	2617	2707
4916	2618	2706
4917	2618	2706
4918	2619	2705
4919	2619	2705
4920	2620	2704
4921	2620	2703
4922	2621	2703
4923	2622	2702
4924	2622	2702
4925	2623	2701
4926	2623	2701
4927	2624	2700
4928	2624	2700
4929	2625	2699
4930	2625	2699
4931	2626	2698
4932	2626	2697
4933	2627	2697
4934	2627	2696
4935	2628	2696
4936	2628	2695
4937	2629	2695
4938	2629	2694
4939	2630	2694
4940	2630	2693
4941	2631	2693
4942	2631	2692
4943	2632	2692
4944	2632	2691
4945	2633	2690
4946	2633	2690
4947	2634	2689
4948	2634	2689
4949	2635	2688
4950	2635	2687
4951	2636	2687
4952	2636	2686
4953	2637	2686
4954	2637	2685
4955	2638	2685
4956	2638	2684
4957	2639	2684
4958	2639	2683
4959	2640	2682
4960	2640	2682
4961	2641	2681
4962	2641	2681
4963	2642	2680
4964	2642	2680
4965	2643	2679
4966	2643	2678
4967	2644	2678
4968	2644	2677
4969	2645	2677
4970	2645	2676
4971	2646	2676
4972	2646	2675
4973	2647	2674
4974	2647	2674
4975	2648	2673
4976	2648	2673
4977	2649	2672
4978	2649	2672
4979	2650	2671
4980	2650	2670
4981	2651	2670
4982	2651	2669
